"rank" "remaining_area" "remaining_cost" "mean" "max" "min" "mean_positive" "weighted_mean_positive" "max_positive" "min_positive"
0.01490 842971 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01500 842886 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01510 842801 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01520 842716 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01530 842631 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01540 842546 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01550 842461 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01560 842376 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01569 842291 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01579 842206 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01589 842121 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01599 842036 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01609 841951 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01619 841866 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01629 841781 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01639 841696 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01649 841611 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01659 841526 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01669 841441 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01679 841356 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01689 841271 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01699 841186 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01709 841101 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01718 841016 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01728 840931 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01738 840846 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01748 840761 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01758 840676 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01768 840591 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01778 840506 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01788 840421 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01798 840336 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01808 840251 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01818 840166 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01828 840081 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01838 839996 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01848 839911 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01857 839826 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01867 839741 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01877 839656 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01887 839571 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01897 839486 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01907 839401 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01917 839316 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01927 839231 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01937 839146 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01947 839061 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01957 838976 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01967 838891 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01977 838806 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01987 838721 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01997 838636 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02006 838551 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02016 838466 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02026 838381 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02036 838296 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02046 838211 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02056 838126 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02066 838041 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02076 837956 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02086 837871 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02096 837786 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02106 837701 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02116 837616 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02126 837531 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02136 837446 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02146 837361 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02155 837276 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02165 837191 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02175 837106 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02185 837021 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02195 836936 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02205 836851 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02215 836766 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02225 836681 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02235 836596 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02245 836511 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02255 836426 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02265 836341 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02275 836256 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02285 836171 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02295 836086 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02304 836001 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02314 835916 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02324 835831 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02334 835746 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02344 835661 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02354 835576 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02364 835491 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02374 835406 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02384 835321 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02394 835236 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02404 835151 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02414 835066 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02424 834981 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02434 834896 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02444 834811 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02453 834726 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02463 834641 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02473 834556 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02483 834471 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02493 834386 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02503 834301 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02513 834216 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02523 834131 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02533 834046 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02543 833961 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02553 833876 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02563 833791 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02573 833706 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02583 833621 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02593 833536 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02602 833451 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02612 833366 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02622 833281 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02632 833196 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02642 833111 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02652 833026 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02662 832941 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02672 832856 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02682 832771 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02692 832686 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02702 832601 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.02712 832516 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.02722 832431 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.02732 832346 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.02742 832261 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.02751 832176 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.02761 832091 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.02771 832006 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.02781 831921 0.0 0.9999 1.0000 0.9999 0.9999 1.0000 1.0000 0.9999
0.02791 831836 0.0 0.9999 1.0000 0.9999 0.9999 0.9999 1.0000 0.9999
0.02801 831751 0.0 0.9999 1.0000 0.9999 0.9999 0.9999 1.0000 0.9999
0.02811 831666 0.0 0.9999 1.0000 0.9999 0.9999 0.9999 1.0000 0.9999
0.02821 831581 0.0 0.9999 1.0000 0.9999 0.9999 0.9999 1.0000 0.9999
0.02831 831496 0.0 0.9999 1.0000 0.9999 0.9999 0.9999 1.0000 0.9999
0.02841 831411 0.0 0.9999 1.0000 0.9999 0.9999 0.9999 1.0000 0.9999
0.02851 831326 0.0 0.9999 1.0000 0.9999 0.9999 0.9999 1.0000 0.9999
0.02861 831241 0.0 0.9999 1.0000 0.9999 0.9999 0.9999 1.0000 0.9999
0.02871 831156 0.0 0.9999 1.0000 0.9999 0.9999 0.9999 1.0000 0.9999
