"rank" "remaining_area" "remaining_cost" "mean" "max" "min" "mean_positive" "weighted_mean_positive" "max_positive" "min_positive"
0.01598 4414923 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01608 4414475 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01618 4414027 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01628 4413579 0.0 1.0000 1.0000 0.9998 1.0000 1.0000 1.0000 0.9998
0.01638 4413131 0.0 1.0000 1.0000 0.9998 1.0000 1.0000 1.0000 0.9998
0.01648 4412683 0.0 1.0000 1.0000 0.9998 1.0000 1.0000 1.0000 0.9998
0.01658 4412235 0.0 1.0000 1.0000 0.9998 1.0000 1.0000 1.0000 0.9998
0.01668 4411787 0.0 1.0000 1.0000 0.9998 1.0000 1.0000 1.0000 0.9998
0.01678 4411339 0.0 1.0000 1.0000 0.9998 1.0000 1.0000 1.0000 0.9998
0.01688 4410891 0.0 1.0000 1.0000 0.9998 1.0000 1.0000 1.0000 0.9998
0.01697 4410443 0.0 1.0000 1.0000 0.9998 1.0000 1.0000 1.0000 0.9998
0.01707 4409995 0.0 1.0000 1.0000 0.9998 1.0000 1.0000 1.0000 0.9998
0.01717 4409547 0.0 1.0000 1.0000 0.9998 1.0000 1.0000 1.0000 0.9998
0.01727 4409099 0.0 1.0000 1.0000 0.9998 1.0000 1.0000 1.0000 0.9998
0.01737 4408651 0.0 1.0000 1.0000 0.9998 1.0000 1.0000 1.0000 0.9998
0.01747 4408203 0.0 1.0000 1.0000 0.9998 1.0000 1.0000 1.0000 0.9998
0.01757 4407755 0.0 1.0000 1.0000 0.9998 1.0000 1.0000 1.0000 0.9998
0.01767 4407307 0.0 1.0000 1.0000 0.9998 1.0000 1.0000 1.0000 0.9998
0.01777 4406859 0.0 0.9999 1.0000 0.9998 0.9999 0.9999 1.0000 0.9998
0.01787 4406411 0.0 0.9999 1.0000 0.9998 0.9999 0.9999 1.0000 0.9998
0.01797 4405963 0.0 0.9999 1.0000 0.9998 0.9999 0.9999 1.0000 0.9998
0.01807 4405515 0.0 0.9999 1.0000 0.9998 0.9999 0.9999 1.0000 0.9998
0.01817 4405067 0.0 0.9999 1.0000 0.9998 0.9999 0.9999 1.0000 0.9998
0.01827 4404619 0.0 0.9999 1.0000 0.9997 0.9999 0.9999 1.0000 0.9997
0.01837 4404171 0.0 0.9999 1.0000 0.9997 0.9999 0.9999 1.0000 0.9997
0.01847 4403723 0.0 0.9999 1.0000 0.9997 0.9999 0.9999 1.0000 0.9997
0.01857 4403275 0.0 0.9999 1.0000 0.9997 0.9999 0.9999 1.0000 0.9997
0.01867 4402827 0.0 0.9999 1.0000 0.9997 0.9999 0.9999 1.0000 0.9997
0.01877 4402379 0.0 0.9999 1.0000 0.9997 0.9999 0.9999 1.0000 0.9997
0.01887 4401931 0.0 0.9999 1.0000 0.9997 0.9999 0.9999 1.0000 0.9997
0.01897 4401483 0.0 0.9999 1.0000 0.9997 0.9999 0.9999 1.0000 0.9997
0.01907 4401035 0.0 0.9999 1.0000 0.9997 0.9999 0.9999 1.0000 0.9997
0.01917 4400587 0.0 0.9999 1.0000 0.9997 0.9999 0.9999 1.0000 0.9997
0.01927 4400139 0.0 0.9999 1.0000 0.9997 0.9999 0.9999 1.0000 0.9997
0.01937 4399691 0.0 0.9999 1.0000 0.9997 0.9999 0.9999 1.0000 0.9997
0.01947 4399243 0.0 0.9999 1.0000 0.9997 0.9999 0.9999 1.0000 0.9997
0.01957 4398795 0.0 0.9999 1.0000 0.9997 0.9999 0.9999 1.0000 0.9997
0.01967 4398347 0.0 0.9999 1.0000 0.9997 0.9999 0.9999 1.0000 0.9997
0.01977 4397899 0.0 0.9999 1.0000 0.9997 0.9999 0.9999 1.0000 0.9997
0.01987 4397451 0.0 0.9999 1.0000 0.9996 0.9999 0.9999 1.0000 0.9996
0.01997 4397003 0.0 0.9999 1.0000 0.9996 0.9999 0.9999 1.0000 0.9996
0.02007 4396555 0.0 0.9999 1.0000 0.9996 0.9999 0.9999 1.0000 0.9996
0.02017 4396107 0.0 0.9999 1.0000 0.9996 0.9999 0.9999 1.0000 0.9996
0.02027 4395659 0.0 0.9999 1.0000 0.9996 0.9999 0.9999 1.0000 0.9996
0.02037 4395211 0.0 0.9999 1.0000 0.9996 0.9999 0.9999 1.0000 0.9996
0.02047 4394763 0.0 0.9999 1.0000 0.9996 0.9999 0.9999 1.0000 0.9996
0.02057 4394315 0.0 0.9999 1.0000 0.9996 0.9999 0.9999 1.0000 0.9996
0.02067 4393867 0.0 0.9999 1.0000 0.9996 0.9999 0.9999 1.0000 0.9996
0.02077 4393419 0.0 0.9999 1.0000 0.9996 0.9999 0.9999 1.0000 0.9996
0.02087 4392971 0.0 0.9999 1.0000 0.9996 0.9999 0.9999 1.0000 0.9996
0.02097 4392523 0.0 0.9999 1.0000 0.9996 0.9999 0.9999 1.0000 0.9996
0.02107 4392075 0.0 0.9999 1.0000 0.9996 0.9999 0.9999 1.0000 0.9996
0.02117 4391627 0.0 0.9999 1.0000 0.9996 0.9999 0.9999 1.0000 0.9996
0.02127 4391179 0.0 0.9999 1.0000 0.9995 0.9999 0.9999 1.0000 0.9995
0.02137 4390731 0.0 0.9999 1.0000 0.9995 0.9999 0.9999 1.0000 0.9995
0.02147 4390283 0.0 0.9999 1.0000 0.9995 0.9999 0.9999 1.0000 0.9995
0.02157 4389835 0.0 0.9999 1.0000 0.9995 0.9999 0.9999 1.0000 0.9995
0.02167 4389387 0.0 0.9999 1.0000 0.9995 0.9999 0.9999 1.0000 0.9995
0.02177 4388939 0.0 0.9999 1.0000 0.9995 0.9999 0.9999 1.0000 0.9995
0.02187 4388491 0.0 0.9999 1.0000 0.9995 0.9999 0.9999 1.0000 0.9995
0.02197 4388043 0.0 0.9999 1.0000 0.9995 0.9999 0.9999 1.0000 0.9995
0.02207 4387595 0.0 0.9999 1.0000 0.9995 0.9999 0.9999 1.0000 0.9995
0.02217 4387147 0.0 0.9999 1.0000 0.9995 0.9999 0.9999 1.0000 0.9995
0.02227 4386699 0.0 0.9999 1.0000 0.9995 0.9999 0.9999 1.0000 0.9995
0.02237 4386251 0.0 0.9999 1.0000 0.9995 0.9999 0.9999 1.0000 0.9995
0.02247 4385803 0.0 0.9999 1.0000 0.9995 0.9999 0.9999 1.0000 0.9995
0.02257 4385355 0.0 0.9999 1.0000 0.9994 0.9999 0.9999 1.0000 0.9994
0.02267 4384907 0.0 0.9999 1.0000 0.9994 0.9999 0.9999 1.0000 0.9994
0.02277 4384459 0.0 0.9999 1.0000 0.9994 0.9999 0.9999 1.0000 0.9994
0.02287 4384011 0.0 0.9999 1.0000 0.9994 0.9999 0.9999 1.0000 0.9994
0.02297 4383563 0.0 0.9999 1.0000 0.9994 0.9999 0.9999 1.0000 0.9994
0.02307 4383115 0.0 0.9999 1.0000 0.9994 0.9999 0.9999 1.0000 0.9994
0.02317 4382667 0.0 0.9999 1.0000 0.9994 0.9999 0.9999 1.0000 0.9994
0.02327 4382219 0.0 0.9999 1.0000 0.9994 0.9999 0.9999 1.0000 0.9994
0.02337 4381771 0.0 0.9998 1.0000 0.9994 0.9998 0.9998 1.0000 0.9994
0.02347 4381323 0.0 0.9998 1.0000 0.9994 0.9998 0.9998 1.0000 0.9994
0.02357 4380875 0.0 0.9998 1.0000 0.9994 0.9998 0.9998 1.0000 0.9994
0.02367 4380427 0.0 0.9998 1.0000 0.9993 0.9998 0.9998 1.0000 0.9993
0.02376 4379979 0.0 0.9998 1.0000 0.9993 0.9998 0.9998 1.0000 0.9993
0.02386 4379531 0.0 0.9998 1.0000 0.9993 0.9998 0.9998 1.0000 0.9993
0.02396 4379083 0.0 0.9998 1.0000 0.9993 0.9998 0.9998 1.0000 0.9993
0.02406 4378635 0.0 0.9998 1.0000 0.9993 0.9998 0.9998 1.0000 0.9993
0.02416 4378187 0.0 0.9998 1.0000 0.9993 0.9998 0.9998 1.0000 0.9993
0.02426 4377739 0.0 0.9998 1.0000 0.9993 0.9998 0.9998 1.0000 0.9993
0.02436 4377291 0.0 0.9998 1.0000 0.9993 0.9998 0.9998 1.0000 0.9993
0.02446 4376843 0.0 0.9998 1.0000 0.9993 0.9998 0.9998 1.0000 0.9993
0.02456 4376395 0.0 0.9998 1.0000 0.9993 0.9998 0.9998 1.0000 0.9993
0.02466 4375947 0.0 0.9998 1.0000 0.9993 0.9998 0.9998 1.0000 0.9993
0.02476 4375499 0.0 0.9998 1.0000 0.9993 0.9998 0.9998 1.0000 0.9993
0.02486 4375051 0.0 0.9998 1.0000 0.9992 0.9998 0.9998 1.0000 0.9992
0.02496 4374603 0.0 0.9998 1.0000 0.9992 0.9998 0.9998 1.0000 0.9992
0.02506 4374155 0.0 0.9998 1.0000 0.9992 0.9998 0.9998 1.0000 0.9992
0.02516 4373707 0.0 0.9998 1.0000 0.9992 0.9998 0.9998 1.0000 0.9992
0.02526 4373259 0.0 0.9998 1.0000 0.9992 0.9998 0.9998 1.0000 0.9992
0.02536 4372811 0.0 0.9998 1.0000 0.9992 0.9998 0.9998 1.0000 0.9992
0.02546 4372363 0.0 0.9998 1.0000 0.9992 0.9998 0.9998 1.0000 0.9992
0.02556 4371915 0.0 0.9998 1.0000 0.9992 0.9998 0.9998 1.0000 0.9992
0.02566 4371467 0.0 0.9998 1.0000 0.9992 0.9998 0.9998 1.0000 0.9992
0.02576 4371019 0.0 0.9998 1.0000 0.9992 0.9998 0.9998 1.0000 0.9992
0.02586 4370571 0.0 0.9998 1.0000 0.9991 0.9998 0.9998 1.0000 0.9991
0.02596 4370123 0.0 0.9998 1.0000 0.9991 0.9998 0.9998 1.0000 0.9991
0.02606 4369675 0.0 0.9998 1.0000 0.9991 0.9998 0.9998 1.0000 0.9991
0.02616 4369227 0.0 0.9998 1.0000 0.9991 0.9998 0.9998 1.0000 0.9991
0.02626 4368779 0.0 0.9998 1.0000 0.9991 0.9998 0.9998 1.0000 0.9991
0.02636 4368331 0.0 0.9998 1.0000 0.9991 0.9998 0.9998 1.0000 0.9991
0.02646 4367883 0.0 0.9998 1.0000 0.9991 0.9998 0.9998 1.0000 0.9991
0.02656 4367435 0.0 0.9998 1.0000 0.9991 0.9998 0.9998 1.0000 0.9991
0.02666 4366987 0.0 0.9998 1.0000 0.9991 0.9998 0.9998 1.0000 0.9991
0.02676 4366539 0.0 0.9998 1.0000 0.9991 0.9998 0.9998 1.0000 0.9991
0.02686 4366091 0.0 0.9998 1.0000 0.9990 0.9998 0.9998 1.0000 0.9990
0.02696 4365643 0.0 0.9998 1.0000 0.9990 0.9998 0.9998 1.0000 0.9990
0.02706 4365195 0.0 0.9998 1.0000 0.9990 0.9998 0.9998 1.0000 0.9990
0.02716 4364747 0.0 0.9998 1.0000 0.9990 0.9998 0.9998 1.0000 0.9990
0.02726 4364299 0.0 0.9997 1.0000 0.9990 0.9997 0.9997 1.0000 0.9990
0.02736 4363851 0.0 0.9997 1.0000 0.9990 0.9997 0.9997 1.0000 0.9990
0.02746 4363403 0.0 0.9997 1.0000 0.9990 0.9997 0.9997 1.0000 0.9990
0.02756 4362955 0.0 0.9997 1.0000 0.9990 0.9997 0.9997 1.0000 0.9990
0.02766 4362507 0.0 0.9997 1.0000 0.9990 0.9997 0.9997 1.0000 0.9990
0.02776 4362059 0.0 0.9997 1.0000 0.9990 0.9997 0.9997 1.0000 0.9990
0.02786 4361611 0.0 0.9997 0.9999 0.9989 0.9997 0.9997 0.9999 0.9989
0.02796 4361163 0.0 0.9997 0.9999 0.9989 0.9997 0.9997 0.9999 0.9989
0.02806 4360715 0.0 0.9997 0.9999 0.9989 0.9997 0.9997 0.9999 0.9989
0.02816 4360267 0.0 0.9997 0.9999 0.9989 0.9997 0.9997 0.9999 0.9989
0.02826 4359819 0.0 0.9997 0.9999 0.9989 0.9997 0.9997 0.9999 0.9989
0.02836 4359371 0.0 0.9997 0.9999 0.9989 0.9997 0.9997 0.9999 0.9989
0.02846 4358923 0.0 0.9997 0.9999 0.9989 0.9997 0.9997 0.9999 0.9989
